lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
s	edhelvein	adj	elven fair				PE17/056.1401	
n	edhen	adj	first	-	1		EtyAC/EDE.017	
n	edinar	n	anniversary day		1		Ety/YEN.060	
ns	edinor	n	anniversary day	^			Ety/YEN.060	0.6.5
n	egledhia-	vb	to go into exile		1		Ety/LED.023	
ns	edledhia-	vb	to go into exile	^			Ety/LED.023	0.6.5
n	egledhron	n	exile		1		Ety/LED.028	
ns	edledhron	n	exile	^			Ety/LED.028	0.6.5
n	eglenn	adj	exiled		1		Ety/LED.032	
s	edlen(n)	adj	exiled				PE17/051.3808	
s	edlon	n	outsider, stranger				PE17/141.0902	
ns	edlonui	adj	foreign	!			GL/34.1601	0.6.8
ns	edlothia-	vb	to flower, blossom	!	1	David Salo, GS		0.7.0
ns	edol	n	ivy	^		Paul Strack	GL/33.1101	0.7.9
n	edonna-	vb	to beget				Ety/ONO.027	
ns	edos	prep	just without, close by	^			GL/31.8301	0.8.12.1
n	edra-	vb	to open				Ety/ETER.012	
s	edra-	vb	to open (out)				LotR/0307.1303	
n	edraenui	adj	?outside, bordering, outer	-			EtyAC/REG.029	
n	Enedrion	masc-name					LR/300.0608	
s	Edrahil	masc-name					LR/300.0501	
n	edrein	n	*(outer) border		1		Ety/REG.011	
ns	edrain	n	*(outer) border	^			Ety/REG.011	0.6.5
s	edraith	n	rescue, saving				LotR/0290.3702	
s	edregol	adv	in especial				AotM/062.6102	
s	edregol e aníra tírad i Cherdir Perhael (i sennui Panthael estathar aen) Condir i Drann	phrase	in especial he desires to see Master Samwise (who should be called Fullwise) Mayor of the Shire				AotM/062.61015	
ns	edren	adj	outer	!			GL/74.3401	0.6.8
ns	eg-	vb	to have a chance of; may	!		Luno		0.8.10.23
n	êg	n	thorn				Ety/EK.013	
n	-eg¹	suf	diminutive/singular ending				Ety/LAS².014-2	
s	-ig	suf	diminutive/singular ending					
s	-eg¹	suf	diminutive/singular ending				PE23/136.2502	
n	-eg²	suf	suffix for ordinal numbers		1			
s	-eg²	suf	2nd person singular familiar possessive suffix				PE17/046.2501	
s	Egalmoth	masc-name	Pointed Helm-crest				LotRI/Egalmoth.001	
ns	eithor	adj	other, another	!	1	Roman Rausch		0.6.9
ns	eleg	adj	other, else		1		GL/32.4001	0.6.5
ns	egel	adj	other	!		Elaran	GL/32.4001	0.6.9
ns	elegren	adj	different, strange	^	1	Paul Strack	GL/32.4301	0.6.5
ns	egelren	adj	different, strange	!		Paul Strack	GL/32.4301	0.7.9
n	Eges-hirion	place-name	Mouths of Sirion				LR/407.0704	
s	-egir	suf	2nd person plural familiar possessive suffix				PE17/046.2504	
n	Nelen	place-name	Gore, Angle				TI/242.2305	
n	Calendil	place-name	Green-tine				TI/268.1704	
s	Egladil	place-name	Elven-point				LotR/0347.1904	
s	Eglador	place-name	Land of the Eglir (Forsaken)				SI/Eglador.001	
s	Eglamar	place-name	Home of the Eglain				PE17/141.0903	
s	Eglon	proper-name	exile		1		PE17/140.0901	
s	Eglan	proper-name	Forsaken (Elf)	†			MR/170.1906	
s	eglan	adj	forsaken				WJ/365.2902-1	
s	Eglarest	place-name	*Forsaken Cut				LT1I/Eglarest.001	
s	Eglathrin	proper-name	Sindarin				PE18/77.2111	
s	egleria-	vb	to glorify	#			Let/448.3512	
s	eglerio	phrase	glorify (them)				LotR/0953.2207	
ns	eglin	n	needle				GL/31.6106	0.7.9
n	egnas	n	sharp point, peak				EtyAC/EK.007	
s	ego	interj	be off!				WJ/365.2001	
ns	elch	adv n	else, something else	^	1		GL/32.5101	0.6.5
ns	egol	adv n	else, something else	^			GL/32.5101	0.7.9
s	egor	conj	or				AotM/062.5802	
s	egor ben genediad Drannail erin Gwirith edwen	phrase	or in the Shire-reckoning the second day of April				AotM/062.58015	
ns	eiliant	n	rainbow	!	1			0.6.5
s	ein-	pref	excellent, admirable				PE17/163.1605	
s	einior	adj	elder				PM/358.1805	
n	Arien	fem-name	Daisy				SD/117.4109	
s	Eirien	fem-name	Daisy				AotM/062.6503	
s	eirien	n	daisy				SD/126.3309-1	
s	eitha-¹	vb	to prick with a sharp point, stab; to treat with scorn, insult				WJ/365.2402	
s	eithad	n	*insult				WJ/365.2810	
ns	eitheb	adj	thorny, *(orig.) full of points; ⚠️sharp				PE13/136.4301	0.6.5
n	eithel	n	issue of water, spring, well, fountain				Ety/KEL.015	
s	eithel	n	source, spring, well				RC/772.0806	
n	Ivrineithil	place-name	Ivrin’s Well				LRI/Ivrineithil.001	
s	Eithel Ivrin	place-name	Ivrin’s Well				LT2I/Eithel Ivrin.001	
n	Eithel Nínui	place-name	Fountain of Tinúviel				LR/301.3208	
n	Eithel Sirion	place-name	Sirion’s Well				LR/127.2209	
s	Eithel Sirion	place-name	Well of Sirion				SA/eithel.006	
ns	eithla-	vb	to spring, well forth, *issue forth				PE13/158.7704	0.7.2
ns	eithos	n	thorn bush	^			GL/18.7201	0.6.5
s	eithro	adv	*also				VT50/12.2407	
ns	eithron	n	*spearman, ⚠️[ᴱN.] warrior	^			PE13/136.4303	0.6.5
s	-el	suf	2nd person singular polite possessive suffix				PE17/046.2502	
n	el	n	star				Ety/EL.010	
s	elen	n	star	†				
s	êl	n	star	†			Let/281.2609	
s	Eladar	masc-name	Starfather				WJ/235.0803	
s	Elanor	fem-name					AotM/062.6405	
n	elanor	n	sun-star				SDI1/elanor.001	
s	elanor	n	pimpernel, small golden star-shaped flower, (lit.) sun-star				LBI/elanor.001	
n	Timbredhil	fem-name					Ety/TIN.206	
n	Elbereth	fem-name	Queen of Stars, (lit.) Star Queen				Ety/BARATH.020	
s	Elbereth	fem-name	Queen of Stars, (lit.) Star-queen				LBI/Elbereth.001	
s	Elbereth Gilthoniel	phrase					PE23/143.3314	
ns	elchith	n	nebula, star cloud	!		Ellanto		0.8.09.1
n	Eledhwen	fem-name	Elf-maid				Ety/ELED.051	
s	Eledhwen	fem-name	Elfsheen, Elven-fair				LBI/Eledhwen.001	
n	Eledûn	place-name					LR/222.4203	
n	Elennor	place-name	*Elf-land				Ety/ELED.056	
s	Elennor	place-name	*Elf-land		1		PE17/142.0908	
n	Elethon	masc-name	Ælfwine	-			EtyAC/SON.024	
n	Elfaron	proper-name	Sky-hunter				Ety/SPAR.023	
s	elia-	vb	to cause to prosper, bless (a work), help one				PE17/146.1403	
ns	eliad	n	blessing	!				0.6.5
ns	elias	n	blessedness	!				0.6.5
s	-elir	suf	2nd person plural polite possessive suffix				PE17/046.2503	
s	Ell	n	Elf	†			Let/281.3109	
n	ell	n	sky	#			Ety/SPAR.023-1	
n	Elboron	masc-name					PMI/Elboron.001	
s	Elladan	masc-name	Elf-man				Let/281.3302	
s	Eledhes	n	*Elf-maid				PE17/141.1914	
s	Elles	n	*Elf-maid		1			
s	Ellas	n	*Elf-maid		1		PE17/097.2303	
s	Elleth	n	Elf-maid				PE17/141.0702	
s	Eledhon	n	*Elf-man				PE17/141.1913	
s	Ellon	n	Elf-man				PE17/141.0701	
s	elloth	n	single flower				VT42/18.1705	
s	elo	interj	behold!				WJ/362.3903	
s	Elphir	masc-name					PMI/Elphir.001	
s	Elrondhel	fem-name		-			PE17/056.3304	
s	Elrenniel	fem-name	Arwen; *(lit.) Elrond-daughter				PE17/056.1402	
n	Elbereth²	masc-name					PMI/Elladan.009	
s	Elrohir	masc-name	Elf-knight				Let/281.3303	
n	Elrond	masc-name	Starry-dome, Sky				Ety/EL.048	
s	Elrond	masc-name	Star-dome				Let/281.3215	
n	Elros	masc-name	Star-foam				LRI/Elros.001	
s	Elros	masc-name	Star-foam				Let/281.3301	
n	Elthoron	masc-name	Eagle of the Sky				Ety/THOR.056	
n	Elwe	masc-name	Elwe				Ety/WEG.077	
s	Elu	masc-name					LBI/Elu.001	
n	elw	adj	(pale) blue		1		Ety/ƷEL.027	
ns	elu	adj	(pale) blue	^			Ety/ƷEL.027	0.6.5
s	Eluchíl	masc-name	Thingol’s Heir, (lit.) Heir of Elu				PM/369.1513	
ns	elui	adj	starry	!		Gábor Lőrinczi		0.6.9
s	Elulin	fem-name					WJI/Elulin.001	
n	Eldûn	masc-name	*West-star				LR/147.4305	
s	Eluréd	masc-name	Heir of Elu (Thingol)				PM/369.1609	
n	Elrûn	masc-name	*East-star				Ety/RŌ.032	
s	Elurín	masc-name	Remembrance of Elu				PM/369.1809	
s	Eluwaith	collective-name					WJ/378.2805	
ns	elva-	vb	to marvel at, admire	^			GL/32.4901	0.6.5
ns	elvain	adj	wondrous, marvelous, wonderful; ⚠️wonder(ful thing), marvel				PE13/143.0901	0.6.5
s	Elvellyn	collective-name	Elf-friends, Elf-lovers				WJ/412.2005	
ns	elven	n	wonder, wonderment				PE13/143.0801	0.6.5
n	Elwing	fem-name	Star-spray				Ety/EL.015	
s	Elwing	fem-name	Star-spray				Let/282.0405	
ns	em	n	picture, image	!		Fiona Jallings		0.6.9
n	emil	n	mother	†	1		EtyAC/AM¹.009	
s	emel	n	mother				VT48/17.0201	
s	Emeldir	fem-name	Manhearted, *Manly-mother				MRI/Emeldir.001	
s	emig	n	[little] mother, *mommy				VT48/06.1105	
s	-emir	suf	1st person plural exclusive possessive				PE17/046.2402	
n	emlin	n	yellow bird, yellow hammer				Ety/SMAL.069	
ns	emma-	vb	to paint, draw (something)	!		Arael		0.8.09.2
ns	emmas	vb	painting, drawing	!		Arael		0.8.09.2
n	Haramon	place-name					WR/363.3002	
n	Emyn Arnen	place-name					WR/363.3007	
s	Emyn Arnen	place-name	Hills of Arnen				LotRI/Emyn Arnen.001	
s	Emyn Gwahaedir	place-name	*Hills of the Palantír	-			PM/186.1511	
s	Emyn Hen Dúnadan	place-name	*Hills of the Eye of the Dúnadan	-			PM/186.16035	
s	Emyn Beraid	place-name	Tower Hills				LotR/1097.2412	
s	Emyn Duir	place-name	Dark Mountains				UT/280.4402	
s	Emyn Eglain	place-name	Hills of Eglamar				WJI/Emyn Eglain.001	
n	Duil Rain	place-name	Border Hills	-			TI/268.0505	
n	Emyn Rhain	place-name	Border Hills				TI/268.0506	
n	Sern Lamrach	place-name					TI/424.0308	
n	Tarn Felin	place-name					TI/424.0310	
n	Trandóran	place-name					TI/424.0401	
s	Emyn Muil	place-name	Drear Hills				LotRI/Emyn Muil.001	
s	Emyn-nu-Fuin	place-name	Mountains of Mirkwood, (lit.) Mountains under Night				UT/281.0505	
s	Emyn Uial	place-name	Hills of Evendim				LotRI/Emyn Uial.000	
ns	en	adv	then, [G.] that past, ⚠️that by you, that already mentioned (by you)	^			PE13/128.1201	0.7.8
s	en-	vb	*to name	#			VT44/24.2012	
n	-in	suf	adjective suffix	#				
n	-en	suf	adjective suffix	#			Ety/BARAS.036-2	
s	-in²	suf	adjective suffix	#				
s	-en¹	suf	adjective suffix	#			PE17/098.4102-2	
s	en¹	prep	of the				Let/448.3510	
s	-en²	suf	my, 1st sg. poss. suffix				PE17/046.2302	
s	en²	pron	1st sg pronoun				VT50/14.3307	
s	en³	?	?				VT50/13.1706	
s	enaid	adj	central, middle		1		VT41/16.3004	
ns	enaidh	adj	central, middle	^			VT41/16.3004	0.6.5
ns	enas	n	title	^			GL/32.7901	0.6.5
s	-engir	suf	our (inclusive), 1st pl. incl. poss. suffix					
s	-enc	suf	our (inclusive), 1st pl. incl. poss. suffix				PE17/046.2403	
s	encui	ordinal	sixth		1			
s	enecthui	ordinal	sixth		1			
s	enchui	ordinal	sixth				VT42/10.3711	
ns	enebaen	cardinal	sixty	!	1	Fiona Jallings, FJNS		0.7.0
s	Ened	place-name					WJI/Ened.001	
ns	ened	adv	moreover	!		Fayanzār		0.6.9
n	enedh	n	centre, middle, core				Ety/ÉNED.011	
s	ened	n	centre		1			
s	enedh	n	centre, middle				UT/264.4406	
n	Enedhin	proper-name	Midyear week				Ety/LEP.106	
ns	enedhren	adj	central, essential	!		Sami Paldanius		0.6.9
n	Enedwaith	place-name	Middlemarch				TI/296.2905	
s	Enedwaith	proper-name	Middle-region, Middle-folk				Let/224.1211	
n	eneg	cardinal	six				Ety/ÉNEK.006	
s	eneg	cardinal	six				PE17/095.3808	
ns	enem	cardinal	sixteen	!	1	Fiona Jallings, FJNS		0.7.0
ns	eneph	cardinal	sixteen	!	1	Elaran		0.6.9
ns	enephaen	cardinal	sixty	!		Elaran		0.6.9
s	Enerdhil	masc-name					UTI/Enerdhil.001	
s	eneth	n	*name				VT44/24.2001	
ns	enia-	vb	to be born, be generated, result	!		Sami Paldanius	GL/61.3601	0.6.9
ns	ennais	n	signature, (lit.) name sign	!		Ellanto		0.8.09.1
s	ennas	adv	there				AotM/062.6002	
ns	ennen	adj	named	!			GL/37.5301	0.6.8
n	Enner	masc-name	Bridegroom				Ety/TULUK.034	
n	ennin	n	Valian year				Ety/YEN.064	
n	Emerin	place-name	Middle-earth				Ety/MBAR.018	
s	Ennor	place-name	Middle-earth				Let/384.0310	
s	Ennorath	place-name	(All) the Middle-lands				LBI/Ennorath.001	
n	Ennyn Ðurin Aran Vória	phrase	the Doors of Durin Lord of Moria				TI/182.1700	
s	Ennyn Durin Aran Moria	phrase	the Doors of Durin, Lord of Moria				Let/426.2906	
s	eno	adv	*still				VT50/17.2407	
s	-ent	suf	their, 3rd pl. poss. suffix				PE17/046.2602	
s	est²	pron	they, 3rd pl. pronoun					
s	idi(r)	pron	they, 3rd pl. pronoun					
s	ith	pron	they, 3rd pl. pronoun					
s	ent	pron	they, 3rd pl. pronoun				VT50/14.3413	
ns	enweria-	vb	to revere	!		Sami Paldanius		0.6.9
ns	enwiol	adj	nominal				GL/32.7701	0.6.5
s	ephed-	vb	to say out				PE17/167.0910	
n	hebel	n	?fence		1		WR/137.2602	
n	ephel	n	outer fence				WR/137.2604	
s	ephel	n	outer fence, surrounding ring				LotR/1114.2101	
n	Tavrobel	place-name					Ety/PEL(ES).027	
s	Bar Haleth	place-name		-			WJ/157.1407	
s	Ephel Brandir	place-name	Encircling Fence of Brandir				LRI/Ephel Brandir.001	
n	Duath	place-name					TI/343.2911	
n	Hebel Dúath	place-name	Mountains of Shadow				WR/122.2701	
s	Ephel Dúath	place-name	Mountains of Shadow; (lit.) Fence of Shadow				LotR/0636.0711	
s	ephola-	vb	?to remember				VT50/16.0103	
n	er	adj	one, alone	*			Ety/KAB.018-2	
s	er	adj	one, alone				PE17/095.3803	
s	Eradan	masc-name					LotRI/Eradan.001	
n	erch	n	prickle				Ety/ERÉK.016	
n	ercha-	vb	to prick				Ety/ERÉK.013	
n	Erchamui	masc-name	One-handed				Ety/KAB.018	
n	Erchamion	masc-name	One-handed				Ety/MAP.037	
s	Erchamion	masc-name	One-handed				LR/301.4202	
ns	erchion	adj	orchish	!		David Salo, GS		0.7.0
s	Erchirion	proper-name					PMI/Erchirion.001	
n	ereb	adj	isolated				Ety/ERE.017	
s	ereb	adj	single, alone, lonely				SA/er.006	
n	Dolereb	place-name	Lonely Mt.				TI/306.4206	
n	Erebras	place-name	Lonely Mountain				EtyAC/ERE.005	
n	Erebor	place-name	Lonely Mountain				SDI1/Erebor.001	
s	Erebor	place-name	Lonely Mountain				LotR/1072.0705	
n	Ered-engrin	place-name	Iron Mountains				Ety/ÓROT.039	
s	Ered Engrin	place-name	Iron Mountains				S/118.0814	
n	Ered Orgoroth	place-name	Mountains of Terror				LR/298.2512	
s	Ered Gorgoroth	place-name	Mountains of Terror				LBI/Ered Gorgoroth.001	
n	eredh	n	seed, germ				Ety/ERÉD.009	
n	Eredlemrin	place-name	Echoing Mountains				Ety/GLAM.028	
n	Eredlindon	place-name	Mountains of Lindon, (earlier) Blue Mountains				Ety/LIN².061	
s	Ered Lindon	place-name	Mountains of Lindon				PMI/Ered Lindon.001	
n	Eredlithui	place-name	Ash Mountains				SDI1/Ered Lithui.001	
s	Ered Lithui	place-name	Ashen Mountains				LotRI/Ashen Mountains.005	
n	Eryd-Lómin	place-name	Mountains of Shadow				LR/405.4401	
n	Eredlómin	place-name	Echoing Mountains				Ety/LAM.028	
s	Ered Lómin	place-name						
n	Eredluin	place-name	Blue Mountains				Ety/LUG².018	
s	Ered Luin	place-name	Blue Mountains				LBI/Ered Luin.001	
s	Ered Mithrin	place-name	Grey Mountains				LotR/1064.4711	
n	Eredvyrn	place-name	Black Mountains				TI/124.1806	
n	Hebel Uilos	place-name	White Mountains				WR/137.1908	
n	Ephel Nimrais	place-name					WR/137.2003	
n	Ered Nimrath	place-name	White Mountains				WR/137.2704	
n	Eredfain	place-name					WR/288.0506	
n	Ered Nimras	place-name	White Mountains				SDI1/Ered Nimrais.001	
s	Ered Nimrais	place-name	White Mountains, (lit.) White-horns Mountains				LotR/0258.0610	
n	Eredwethion	place-name	Shadowy Mountains				Ety/ÓROT.036	
s	Eryd-wethion	place-name	Mountains of the Region of Shadows				PE17/042.3907	
s	Ered Wethrin	place-name	Mountains of Shadow, (lit.) Shadowy Mountains				LBI/Ered Wethrin.001	
n	ereg¹	n	holly-tree				Ety/ERÉK.019	
s	ereg	n	holly, thorn				PE17/042.2705	
n	eregdos	n	holly, holly-tree				Ety/ERÉK.021	
n	Nan-eregdos	place-name	Hollin				TI/166.0110	
n	Eregion	place-name	Hollin				Ety/ERÉK.030	
s	Eregion	place-name	Hollin, (lit.) Holly-region				LotR/0305.0603	
s	Findor	masc-name					WJI/Gilgalad.012	
s	Ereinion	masc-name	Scion of Kings				PM/347.3802	
n	Erellont	masc-name					LRI/Erellont.001	
s	Erellont	masc-name					SI/Erellont.001	
n	Toll-ereb	place-name	*Lonely Isle				Ety/TOL².016	
s	Eressai	place-name					VT50/19.1507	
n	Erestor	masc-name					RSI/Erestor.001	
s	Erestor	masc-name					LotRI/Erestor.001	
ns	ereth	n	solitude, oneness, loneliness				GL/32.9701	0.6.5
s	Ergammon	masc-name	One-Handed				Minor-Doc/1964-03-05.0806	
n	eria-	vb	to rise				Ety/ORO.040	
ns	thindrostir	n	badger	!	1	Hialmr		0.6.9
s	felagund	n	den-dweller; brock, badger		1		NM/304.0907-2	
ns	eriab	n	badger	!		Paul Strack	NM/304.0907-2	0.8.01
ns	eriad	n	rising	!			PE13/151.9101	0.7.6
n	Eriador	place-name					TI/455.0908	
s	Eriador	place-name	Lonely Land				LotRI/Eriador.001	
n	Eriant	fem-name	Day-bringer				Ety/AR¹.027	
s	Erien	proper-name		-			PMI/Erien.001	
s	erin	?	on the ... day				AotM/062.5702	
n	eriol	adj	single, alone				Ety/ERE.020	
ns	erlu	adv	once, one time	!			GL/33.0901	0.6.5
n	ernil	n	prince				WR/287.0702	
s	ernil	n	prince				Let/425.3415-1	
n	Ernil a Pheriannath	proper-name	Prince of the Halflings				WR/287.07015	
s	Ernil i Pheriannath	proper-name	Prince of the Halflings				Let/425.3415	
s	ertha-	vb	to unite	#			S/113.2012-2	
ns	erthad	n	union, uniting	!		David Salo, GS		0.7.0
ns	Eru	n	God	!		Ryszard Derdzinski, PPW		0.6.9
n	eru	n	waste, desert				Ety/ERE.038	
s	Eruchîn	collective-name	Children of Eru (God)				LB/354.2804	
n	Ereg	place-name	First				TI/312.1201	
s	Erui	place-name					LotRI/Erui.001	
s	Eryd Echor	place-name	Encircling Mountains				RC/621.2606	
s	Eryd Lammad	place-name	*Echoing Mountains				WJ/192.1303	
s	eryn	n	wood, forest (of trees)				PE17/033.1602	
s	Eryn Fuir	place-name	North Wood	|			VT42/20.2608	
s	Eryn Galen	place-name	Greenwood				LRI/Eryn Galen.001	
s	Eryn Lasgalen	place-name	Greenwood the Great, (lit.) Wood of Greenleaves				Let/382.1410	
s	Eryn Vorn	place-name	Dark Wood				RC/lxv.1501	
s	esbin	n	thin thread, tress				PE17/017.3306	
ns	escar	n	weapon	!		Sami Paldanius		0.6.9
s	esgal	n	cast shadow, shade; screen, hiding, veil				PE17/184.2212	
s	Esgalduin	place-name	River under Veil, River under Shade				LotRI/Esgalduin.001	
s	Esgaliant	place-name	Bridge of Esgalduin				WJI/Esgaliant.001	
ns	esgia-	vb	to smoke (intr.)	!		Paul Strack		0.8.00
ns	ess	n	name	!	1	Ryszard Derdzinski, PPW		0.6.9
s	eth	pron	he, she, it, 3rd sg. pronoun					
s	is	pron	he, she, it, 3rd sg. pronoun					
s	est¹	pron	he, she, it, 3rd sg. pronoun				PE17/046.3003	
s	esta-	vb	to call, *name	#			AotM/062.6205	
ns	estannen	adj	named, called	!			GL/32.7401	0.6.5
s	Amin	masc-name	Hope	-			PM/269.1507	
s	Estel	masc-name	Hope				LotR/1061.4003	
s	estel	n	hope, trust				LotR/1061.4007	
ns	estelia-	vb	to hope for, trust in	!		David Salo		0.8.10.1
s	esten(t)	adj	short				PE17/141.3406	
s	estola-	vb	to encamp, *erect tents	?				
s	Estolad	place-name	Encampment				S/142.30105	
s	estolad	n	encampment				S/142.3011	
s	-eth	suf	feminine ending				PE17/141.3706	
ns	eth	adj adv	outside	!		Elaran	GL/74.3201	0.6.8
s	eitha-²	vb	to ease, assist		1		PE17/148.1705	
ns	ethia-	vb	to ease, assist	^		Elaran	PE17/148.1705	0.6.5
n	eges	n	mouths		1		LR/407.0704-1	
n	ethir	n	mouth of a river				Ety/ET.027	
s	ethir¹	n	mouth of a river, (lit.) outflow				LotRI/Anduin.017	
s	ethir²	n	spy	#			S/217.3504	
n	Ethir-anduin	place-name					SDI1/Ethir Anduin.001	
s	Ethir Anduin	place-name	Mouths of Anduin				LotRI/Ethir Anduin.001	
ns	ethiria-	vb	to flow out	!		Fiona Jallings		0.6.9
ns	ethog-	vb	to lead out, *bring out	!		Fiona Jallings, FJNS		0.6.9
ns	ethol-	vb	to come forth, come out	!		Rínor		0.8.10.1
ns	etholtha-	vb	to extract, make come out	!		Hialmr		0.6.9
s	Ethraid Engrin	place-name	Fords of Isen				UT/264.1202	
s	Ethraid Erui	proper-name	Crossings of Erui				PMI/Ethraid Erui.001	
n	Ethrenn	place-name	Outer Lands, East	-			EtyAC/EN.065	
s	Ethring	place-name	*Across Cold					
n	ethuil	n	spring				PM/135.3602	
s	ethuil	n	spring				AotM/062.5801	
s	fae	n	incarnate spirit				MR/165.3908	
ns	faefelf	n	soul-feeling, *emotion	!		Fiona Jallings, FJNS		0.6.9
n	foeg	adj	mean, poor, bad		1		Ety/SPAY.009	
ns	faeg	adj	mean, poor, bad	^			Ety/SPAY.009	0.6.5
s	fael¹	n adj	gleam of the sun; *gleaming	#			S/210.0108-1	
s	fael²	adj	fair-minded, just, generous				PM/352.1609	
ns	faelas	n	fairness, equity	!			GL/52.4001	0.6.5
n	Failivrin	fem-name					SMI/Failivrin.001	
s	Faelivrin	fem-name	*Gleaming of Ivrin				LBI/Failivrin.013	
s	faen	n	vapour; [disembodied] spirit				NM/237.2103	
s	Faenor	masc-name	Spirit of Fire				MR/217.4102	
s	faer	n	spirit (in general)				MR/349.4302	
ns	faergol	n	depression, grief, (lit.) spirit-burden	!		Elaran	GL/43.4001	0.7.1
n	foen	adj	radiant, white					
n	fein	adj	white, radiant		1		Ety/PHAY.029	
s	fain	adj n	white, shimmering, shining; white and shining [thing]; dim, dimmed; filmy, fine-woven; (vague) apparition; cloud				NM/237.2812	
s	fair	adj	quick, ready, prompt				PE17/181.0605	
ns	falacha-	vb	to splash	!		Paul Strack	GL/22.1601	0.6.8
ns	falaech	n	splash	!		Paul Strack	GL/22.1501	0.6.8
n	Falas	place-name	Western Shore, (lit.) Coast				Ety/PHAL.051	
s	Falas	place-name	Western Shore, (lit.) Coast				LT1I/Falas.001	
n	falas	n	beach, shore				Ety/PHAL.043	
s	falas	n	beach, shore, strand, surf(line)				PE17/062.2006	
n	Falathar	masc-name					LRI/Falathar.001	
s	Falathar	masc-name					SA/falas.016	
n	Falathrin	proper-name					Ety/AR².029	
s	Falathren	proper-name	Shore-language				PM/032.1003	
s	Falathrim	collective-name	Elves of the Falas, Wave-folk				PM/386.0302	
s	falch	n	*cleft, ravine	#			SA/echor.007-2	
ns	falchon	n	great two-handed sword, twibill				GL/33.7501	0.6.5
n	falf	n	foam, breaker				Ety/PHAL.035	
s	faloth	n	large foamy wave				PE17/018.2016	
n	faltha-	vb	to foam				Ety/PHAL.038	
n	faun	n	cloud		1		Ety/SPAN.010	
s	fân	n	(white) cloud; veil, curtain; form or vision of a spiritual being; spirit [embodied]				Let/278.3202	
n	fang	n	beard				Ety/SPÁNAG.011	
s	fang	n	beard				PE17/084.0302-1	
n	Fangorn	masc-name	Treebeard				RSI/Fangorn.001	
s	Fangorn	masc-name	Treebeard				LotR/0464.1212	
s	fanha-	vb	to veil, cloak	†				
s	fanna-	vb	to veil, cloak	*			PE17/174.2110	
n	Fannor	masc-name	Cloud-lord				Ety/LEP.127	
ns	fanu	n	vapour, steam	!			GL/71.7801	0.8.01
n	fanui	adj	cloudy					
s	fanui	adj	cloudy, (lit.) having much cloud				PE17/026.1306	
n	Fanuiras	place-name	Horn of Cloud				SD/070.0305	
