lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
eq	ektala	n	tomorrow morning					
eq	ekkala	n	tomorrow morning		1		QL/034.8101	
mq	ekke	pron	you (emphatic familiar)				PE23/078.0305	
mq	ekket	pron	you (emphatic familiar dual)				PE23/078.0607	
eq	ekke	n	thorn		1		PME/035.2307	
eq	ehta¹	n	thorn		1		PE13/136.5507	
mq	ekko	n	spine, thorn, point				Ety/EK.042	
mq	(ek)koiru-	vb	to come to life				PE22/114.1308	
mq	ekkoita-	vb	to awake		1		VT27/07.1505	
eq	Ektelarni	collective-name	Water [Fay]				PE14/010.2603	
eq	Ektelion	masc-name	Lord of the Fountain				PE13/104.2301	
mq	él	n	star	†			Ety/EL.005	
q	él	n	star	†			PM/340.3302	
eq	ala¹	interj	behold, look		1		QL/029.6801	
q	ela	interj	behold!				WJ/362.2103	
q	Elainen tárin Periandion ar meldenya anyáran	phrase	*to Elaine, queen of Hobbits and my very old friend				VT49/40.1210	
nq	elanar	n	pimpernel, (lit.) sun-star	!		Parmandil		0.8.09.2
q	Elatan	masc-name	*Star Man				UT/210.0601	
eq	Elda	n	Elf; beach-fay				GG/13.0509	
mq	Elda	n	Elf				Ety/ELED.006	
q	Elda	n	Elf, (lit.) one of the Star-folk				Let/198.2307	
mq	Eldahar	masc-name					EtyAC/KHAR.007	
mq	Eldakar	masc-name	Elfhelm				TI/366.1205	
q	Eldacar	masc-name	Elfhelm				LotRI/Eldacar.001	
eq	eldasilqe	n	maidenhair fern, (lit.) elf tress		1		PME/035.4203	
nq	eldafindë	n	maidenhair fern, (lit.) elf tress	^			PME/035.4203	0.8.08
mq	Eldakan	masc-name	Elf-bold				Ety/KAN.018	
q	Elda-lambë	proper-name	Language of the Eldar				WJ/369.0200	
eq	Eldalie	n	People of the Elves, Elf-folk				GL/28.6402	
mq	Eldalie	n	People of the Elves, Elf-folk				Ety/ELED.043	
q	Eldalië	n	People of the Elves, Elven-folk				CPT/1296.3601	
mq	Eldallo·ma	phrase	from a certain Elf				PE23/105.2200	
q	Eldalondë	place-name	Haven of the Eldar				UT/167.2501	
q	Eldalótë	fem-name	Elven-flower				PM/346.1409	
eq	Eldamar	place-name	Elfhome, Elfland				GL/32.3104	
mq	Eldamar	place-name	Elvenhome				Ety/ELED.039	
q	Eldamar	place-name	Elvenhome				Let/204.1901	
q	Eldameldor	collective-name	Elf-friends, Elf-lovers				WJ/412.2003	
q	Eldandil	masc-name	Elf-friend				WJ/410.3005	
q	Eldanna	place-name	*Elf-wards				UT/167.2101	
mq	Eldanor	place-name	Elfland				LR/223.3910	
q	Eldanor	place-name	Elvenland				MR/176.3812	
eq	eldanyanda	n	*fairy tale				QL/035.4504	
mq	Eldanyáre	proper-name	History of the Elves				LR/199.2113	
q	Eldanyárë	proper-name	History of the Elves				MR/143.4006	
eq	eldaqet	n	language of the Eldar		1		LT2A/Tôn a Gwedrin.093	
eq	eldaqetse	adv	in the language of the Eldar		1		QL/035.3902	
mq	Eldar alphírimar	phrase	Elves are Immortals				PE22/124.0312	
mq	Eldar Alphírimor	phrase	Elves are Immortals				PE22/124.0109	
mq	Eldar ando kakainen loralyar Koivienenissen	phrase	the Elves were long lying asleep at Koivienéni				VT27/07.1300	
q	eldar ataformaiti	phrase	the Elves were ambidexters				VT49/06.0700	
eq	Eldarinan	place-name	Elfinesse					
eq	Eldarien	place-name	Elfinesse				PE15/61.1006	
eq	Eldarinwa	adj	Elfin					
eq	Eldarin	adj	Elfin				PE15/71.6603	
mq	Eldarin	adj n	of the Elves, Elvish				Ety/ELED.044	
q	Eldarin	adj n	of the Eldar; Elvish (language)				Let/129.3304	
q	Eldarinwë Leperi ar Notessi	phrase	Elvish Fingers and Numerals				VT47/04.1411	
q	Eldarion	masc-name	*Son of the Eldar				LotRI/Eldarion.001	
eq	Eldarissa	n	Language of the Eldar		1		LBI/Eldarissa.001	
eq	eldarisse	adv	in the language of the Eldar		1		QL/035.3901	
q	Eldar nilir eleni	phrase	(the) Elves love (the) stars				PE23/133.3300	
q	Eldar oronter	phrase	the Elves arose				PE21/77.1604	
eq	Eldaros	place-name	Elfhome				LT2/301.4207	
q	Eldar Sindar	phrase	Grey Elves				PE21/77.3115	
q	Eldar sindaron	phrase	Grey Elves’				PE21/77.3304	
eq	Eldar yan Indi	phrase	*Elves and Men				QL/043.2600	
mq	Eldat karnet	phrase	2 Elves made [something]				PE23/083.1413	
mq	Eldat karitsa	phrase	*2 Elves make it	|			PE23/083.2915	
mq	Eldat karnette	phrase	2 Elves made it				PE23/083.1517	
q	Eldavehtë	proper-name	a habitation, haunt or place occupied by Eldar				PE17/189.4007	
mq	Eldavel	masc-name	Elfwold				TI/366.1208	
mq	Elda·ma	phrase	a certain Elf				PE23/105.21105	
nq	eldë	pron	you (plural emphatic)	!				0.8.09
q	Eldo	proper-name	one of the Marchers	†			WJ/363.2202	
mq	éle	n	star-ray, beam, flashing of [?starry] light				EtyAC/EL.003	
q	Elemmacil	masc-name	*Star Sword				UTI/Elemmacil.001	
q	Elemmírë	proper-name	Elven-gem, Star-gem				MR/100.2602	
mq	elena	n	star		1			
mq	ellen	n	star		1			
mq	elen	n	star				Ety/EL.007	
q	elen	n	star				Let/265.0107-1	
mq	Elenarda	place-name	Star-kingdom				Ety/ƷAR|GAR.010	
q	elen atta	phrase	two stars				PE23/142.3903	
q	elen atto	phrase	of 2 stars				VT49/45.0405	
mq	Elende	place-name	Elfland				Ety/ELED.041	
q	Elendë	place-name	Elfland				MR/176.3810	
eq	Eldairon	masc-name	Ælfwine				LT2/313.4207	
mq	Elendil	masc-name	Elf-friend				Ety/NIL.024	
q	Elendil	masc-name	Elf-friend, Star-lover				Let/156.3711	
mq	Elendilli	collective-name	Elf-friends				PMI/Elendili.006	
q	Elendili	collective-name	Elf-friends				PE17/018.3108	
mq	Elendilion	proper-name	Descendant of Elendil	#			WRI/Elendilion.001	
q	Elendilmir	proper-name	Star of Elendil				LotR/1043.3401	
q	Elendil’s Oath	text						
q	Elendur	masc-name	*Star-servant				LotRI/Elendur.001	
nq	elengolmë	n	astronomy	!		NQ-Wiki		0.6.9
q	elenillor pella talta-taltala	phrase	beyond the stars falling				MC/222.2600	
q	eleni námaron anírime	phrase	stars/a star is/are the most beautiful of (created) things				PE23/133.2309	
q	eleni neldë	phrase	*3 stars				VT49/45.0609	
q	elenion neldë	phrase	of 3 stars				VT49/45.0705	
nq	elenitsë	n	firefly, (lit.) star-fly	!		Delle		0.8.09.2
q	Elenna	place-name	Starwards				LotRI/Elenna.001	
q	Elenna-nórë	place-name	The Land of the Star				UT/305.14035	
mq	elen sile lúmesse omentiemman	phrase	a star shines on the hour of our meeting				PE17/014.10055	
q	elen síla lúmenn’ omentielvo	phrase	a star shines on the hour of our meeting				Let/265.0107	
q	elen síla omentielman	phrase	a star shines upon our meeting				PE23/128.2201	
nq	elenta-	vb	to impress, (lit.) make marvel	!		Luinyelle		0.8.10.1
eq	Tinwetári	fem-name	Queen of Stars				GL/18.5402	
eq	Tinwevarni	fem-name					PE14/014.0204	
mq	Tinwetári	fem-name	Queen of Stars				Ety/TĀ.149	
mq	Tinwerontar	fem-name	Queen of Stars				Ety/TĀ.166	
mq	Elentári	fem-name	Queen of Stars, (lit.) Star Queen				Ety/EL.061	
q	Elentári	fem-name	Queen of the Stars, Star-queen				LotR/0377.3704	
nq	elentaula	adj	impressive	!		Luinyelle		0.8.10.1
q	Elentir	proper-name	*Star-gazer				PMI/Elentir.001	
nq	elentirmen	n	astronomical observatory, (lit.) star-watch-place	!		Luinyelle		0.8.10.23.1
q	Elentirmo	masc-name	Star-watcher				UT/167.0704	
q	Elenwë	fem-name					LT2I/Elenwë.001	
eq	Makarnisan	proper-name	Saturday		1		PE14/022.0902	
eq	Sainen	proper-name	Saturday		1		PE14/021.0602	
mq	Elenya	n	Saturday, *Star-day				PM/130.0402	
q	Elenya	n	Saturday, *Star-day				LotR/1110.2811	
q	elenya	adj	adjective referring to the stars, *of the stars, stellar				WJ/362.3004	
mq	Elériel	masc-name	Ælfwine	-			EtyAC/ÑEL.038	
q	Elerondorel	fem-name	*Daughter of Elrond	-			PE17/056.3301	
q	Elerondiel	fem-name	*Daughter of Elrond				PE17/056.1310	
q	Elerondo	masc-name	Elrond, (lit.) Star-dome	*				
q	Elerossë	masc-name	Star Foam				PM/349.2101	
mq	Tinwenairin	place-name	Crowned with Stars				LR/210.3108	
mq	Tinwerína	place-name	Crowned with Stars				Ety/RIG.009	
mq	Elerína	place-name	Crowned with Stars				Ety/EL.057	
q	Elerrína	place-name	Crowned with Stars				MR/154.1602	
mq	Eldamir	masc-name	Elfstone				TI/276.3204	
mq	Elessar	masc-name	Elfstone				PE22/125.3008	
q	Elessar	masc-name	Elfstone				LotR/0375.1514	
mq	Elesser	masc-name	Elf-friend				Ety/SER.021	
q	Elestirnë	fem-name	Star-brow				UT/184.3911	
nq	elhíse	n	nebula, star cloud	!		Ellanto		0.8.09.1
nq	élicombë	n	galaxy, collection of stars	!		Tamas Ferencz		0.6.9
eq	elision	grammar						
mq	elision	grammar						
q	elision	grammar						
mq	ella	pron	of you, for you				PE22/119.2809	
mq	ella karie nye te	phrase	making it for me (would be kind) of you				PE22/119.2808	
mq	ella nakie nye mólome	phrase	it is hard work for you to kill me	**			PE22/120.1313	
mq	ellet	pron	you (emphatic polite dual)				PE23/078.0609	
mq	elloa	n	next year				PE22/124.1313	
eq	ellume	adv	*one time				PE14/051.1307	
eq	eru²	adv	once		1		PE14/051.1102	
nq	ellumë	adv	once, one time				PE14/051.1307	0.6.5
nq	elma	n	wonder, miracle	!				0.8.04
mq	tatalla-	vb	to admire, wonder at (the excellence of), marvel		1		PE22/108.1106	
nq	elma-	vb	to marvel at, admire	!			PE22/108.1106	0.8.00
eq	melmo	pron	we (emphatic); 1st pl. exclusive pronoun				PE14/053.0703	
q	elmë	pron	we (emphatic inclusive), *we (emphatic exclusive)	|?			PE17/136.0510	
eq	elmenda	n	wonder, wonderment				PE13/143.1405	
nq	elmenda	n	wonder, wonderment				PE13/143.1405	0.6.5
nq	elmendëa	adj	wonderful	!		Helge Fauskanger, NQNT		0.7.0
q	Elmo	masc-name					UTI/Elmo.001	
mq	Elostirion	place-name					TI/423.2802	
q	Elostirion	place-name	*Star Fort				S/292.1612	
q	elp-	vb	to anoint	?	1		VT44/15.2802	
eq	(h)áva	pron	*its (emphatic possessive)				PE14/054.0905	
eq	(h)íva	pron	*her (emphatic possessive)				PE14/054.0904	
eq	(h)úva	pron	*his (emphatic possessive)				PE14/054.0903	
mq	etta	pron	his, *her, its (emphatic possessive)				PE23/080.0906	
mq	elta	pron	his, *her, its (emphatic possessive)				PE22/119.2208	
eq	ele-	vb	to drive	#	1		QL/035.4901	
eq	elta-	vb	to drive, come				MC/215.3001	
mq	elta-	vb	to speed, send				PE23/076.2305	
eq	elte-	vb	to thrust in, drive [in]		1		PE12/027.1503	
eq	qelmo	pron	we (emphatic); 1st pl. inclusive pronoun				PE14/053.0705	
mq	engwe	pron	we (emphatic inclusive)				PE23/078.0405	
q	ilmë	pron	we (emphatic inclusive)				PE23/069.3501	
q	elvë	pron	we (emphatic inclusive)				PE17/013.4211	
q	elvëa	adj	starlike				MC/222.0602	
eq	Elwe	masc-name					SM/013.1307	
mq	Elwe	masc-name					Ety/ƷEL.031	
q	Elwë	masc-name					LBI/Elu.006	
q	Elwë, aran Sindaron	phrase	Elwe, King of the Sindar				WJ/369.1606	
eq	elben	n	heart					
eq	elwen	n	heart		1		LT1A/Ilverin.018	
eq	téko	pron	you (emphatic); 2nd sg. pronoun					
eq	kéto	pron	you (emphatic)				PE14/053.0605	
mq	elle	pron	you (emphatic polite)				PE23/078.0307	
q	elyë	pron	you (emphatic polite)				LotR/0378.0202	
nq	em-	vb	to depict, portray	!		Röandil		0.8.02
mq	e man antaváro	phrase	what will he give indeed				LR/063.1000	
eq	ematte	?	[unglossed]				VT40/08.1202	
nq	emba-	vb	to paint, draw (something)	!		Arael		0.8.09.2
nq	embë	n	painting, drawing	!		Arael		0.8.09.2
nq	(e)mecima	adj	accurate, always aiming at the mark	!		Arael, NotD		0.8.07
q	emel	n	love [abstract]				NM/016.2215	
q	emer-	vb	?to herd (sheep)	#			UT/167.0201-1	
q	Emerië	place-name	?The Herding				UT/167.0201	
eq	lamandar	n	herdsman, shepherd		1		PME/050.8001	
nq	emerro	n	shepherd, herdsman	!		Damien Bador	PME/050.8001	0.6.9
q	emerwen	n	shepherdess				UT/209.2205	
nq	emino	n	character (in a story)	!		Sami Paldanius		0.6.9
q	emma	n	*picture				PE17/179.2711	
nq	emmaparma	n	photo album, (lit.) picture-book	!		Luinyelle		0.8.10.23.1
mq	emmar atarillor	phrase	from our fathers				PE23/081.2611	
nq	emmasta	n	gallery	!		Echuidor		0.8.10.23.1
nq	emmata-	vb	to draw/create (a picture); to photograph	!		Luinyelle, NotD		0.8.07
mq	emme	pron	we (emphatic exclusive)				PE23/078.0403	
mq	emmet	pron	we (emphatic exclusive dual)				PE23/078.0603	
q	emmo	pron	we (emphatic exclusive dual)		1		PE23/069.3003	
q	emmë¹	pron	*we (emphatic exclusive dual)				VT43/20.0401	
nq	emnotosta	n	framerate, FPS (frames per second)	!		Orondil		0.8.10.1
nq	empatyellë	n	advancement, progress	!		Orondil, Lokyt		0.8.00
eq	emphatic pronouns	grammar					PE14/052.2601	
mq	emphatic pronouns	grammar					PE14/052.2601	
q	emphatic pronouns	grammar					PE17/076.1404	
eq	en	pron adv	that by you; thereupon				PE14/054.2203	
mq	es	pron adv	[unglossed]		1			
mq	en	pron adv	there, yonder, far away; look yon(der); that; in that (future) case				Ety/EN.009	
q	enya	adv	then soon	†				
q	en	adv	then soon				PE22/131.3510	
eq	an-	pref	re-	#	1			
q	en-	pref	re-, again				PE17/068.3502	
eq	en-	vb	to be called		1		QL/035.7401	
mq	én	adv	then, next				PE23/109.1305	
q	en(a)	adv	still		1		PE17/167.0804	
mq	éma	?	[unglossed]					
mq	engwa²	?	[unglossed]				PE19/047.0915	
q	éna	?	[unglossed]				PE19/097.0603	
mq	enakis	phrase	he bites it				PE23/073.2805	
mq	enakithin	phrase	he bites them [other]				PE23/092.1612	
mq	enakitin	phrase	he bites them, he bites himself and others associated with him				PE23/092.1213	
mq	enatwa	adj	the second (of two)				PE23/107.0505	
nq	enaurë	adv	on that (future) day	!		Paul Strack		0.8.11.1
eq	-valta	suf	-less					
eq	-vilte	suf	-less		1		GL/23.3401	
mq	-lóra	suf	without, less				EtyAC/LŌ.015	
q	-enca	suf	without, -less				PE17/167.3310	
nq	encanta-	vb	to modify, reshape	!		Luinyelle		0.8.12
q	enda	n	heart; centre				VT39/32.0501	
mq	Endamar	place-name	Middle-earth				Ety/ÉNED.018	
nq	táranar	n	noon, (lit.) high-sun	!	1	ABNW		0.6.9
nq	endaurë	n	noon, (lit.) mid-day	!		Damien Bador		0.6.9
mq	ende	n	centre, middle, core				Ety/ÉNED.007	
q	entë²	n	centre		1			
q	endë	n	centre, middle				VT41/12.4001	
q	endëa	adj	middle	#			RC/728.1001-2	
nq	endemat	n	lunch, (lit.) mid-meal	!		Orondil		0.8.09.1
nq	endenta-	vb	to center, centralise; to focus, focalise	!		Orondil, Raccoon		0.8.11
mq	Ender	masc-name	Bridegroom				Ety/NDER.0245	
eq	vestaner	n	?(bride)groom		1		QL/101.1501	
mq	ender	n	bridegroom				Ety/NDER.025	
nq	Endëranda	n	Middle-Ages	!		NQ-Wiki		0.6.9
eq	austalende	n	mid-summer’s day				PME/033.8905	
mq	Endien	proper-name	Midyear (week)		1		Ety/LEP.101	
q	atendëa	proper-name	double-middle		1		RC/728.1001	
q	enderi	collective-name	middle-days				LotR/1108.0402	
nq	endië	n	average	!		Orondil		0.8.12
eq	Endillos	place-name	Flower of the Plain	†			PE13/102.2301	
eq	endl	n	plain, vale		1		QL/036.0201	
mq	Endor	place-name	Middle-earth				Ety/ÉNED.021	
q	Endórë	place-name	Middle-earth, (lit.) Middle Land				CPT/1296.3604	
nq	endótë	n	mean, (lit.) middle-number	!		Luinyelle		0.8.12
eq	ene	interj	look (at what you have)!		1		QL/034.7801	
q	enel	prep	in the middle, between				VT47/11.2502	
q	Enellië	proper-name	*Company of Enel				NM/103.0910	
q	enelmo	n	go-between, intervener, intermediary, mediator				VT47/14.0702	
eq	en(ek)kea	cardinal	sixteen		1		PE14/049.2202	
q	enenquë	cardinal	sixteen				VT48/21.0404	
eq	enekkaiya	ordinal	sixteenth		1		PE14/082.2104	
nq	enenquëa	ordinal	sixteenth	!			PE14/082.2104	0.6.5
nq	eneques	n	rumor, (lit.) re-saying	!		ABNW		0.6.9
nq	ener(a)	adv	on, onward, further	!		Luinyelle		0.8.04
nq	enet-	pref	spare, extra, more than needed	!		Luinyelle		0.8.10
nq	enetsat	n	median, (lit.) middle-place	!		Luinyelle		0.8.12
nq	enetya	adj	spare, extra, more than needed	!		Luinyelle		0.8.10
mq	enga	prep	save, *except				LR/072.1105	
eq	enga	n	mead		1		QL/036.0301	
mq	enge	adv	ago, once (in past), †it was				PE19/048.2719	
q	engë	adv	ago, in the past		1		PE19/096.2202	
eq	enget	n	a hap		1		QL/066.2301	
eq	engetor	n	fate, hap, luck		1		PME/035.8107	
nq	engu-	vb	to form, take being, come into existence	!		Arael		0.8.12.1
eq	qenya	pron	*our (emphatic possessive inclusive)				PE14/054.1001	
mq	engwa	pron	*our (emphatic possessive inclusive)				PE23/078.1105	
mq	engwa¹	adj	sickly				Ety/GENG-WĀ.003	
q	engwa	adj	sickly	#			S/103.2203-1	
mq	Engwar	collective-name	The Sickly				Ety/GENG-WĀ.037	
q	Engwar	collective-name	Men, (lit.) The Sickly				S/103.2203	
q	engwë	n	thing [that exists]				VT39/07.0109	
nq	enhanya-	vb	to update	!		Orondil		0.8.12.1
nq	enhanyale	n	update	!		Orondil, Luinyelle		0.8.12.1
eq	en ilta n·ner ya me·qetsime ka húyo ne hwa·telpe ie-rautanéma ompa va húyo	phrase	thereupon in came the man {from whom we heard >>} by whom we were told his money had all been stolen from him				PE14/054.2202	
q	en i matinye	phrase	I shall eat then soon	†			PE22/131.3517	
mq	eniminye	phrase	it appears to me = I think I see it/him [an object, a person]				PE23/092.2701	
eq	- en i úmavaisor	phrase	*- there on the throne of hate				PE15/32.1300	
mq	en kárielto eldain Isil, hildin Úr-anar; toi írimar	phrase	for Elves they made the Moon, but for Men the red Sun; which are beautiful				LR/072.1300	
eq	enke	pron	that by you (emphatic)		1		PE14/055.0302	
eq	enken	adv	then		1		PE14/055.2702	
mq	enna¹	n	fact, (primary) thing [that exists]				PE22/123.0809	
mq	enna²	adj	first	-	1		EtyAC/EDE.015	
mq	enne	n	thought, purpose				PE22/051.0410	
mq	ennie	n	person (female), *being (female)		1		PE22/123.0814	
mq	enno	n	person, *being		1		PE22/123.0813	
nq	ennóna	adj	born again	!		Helge Fauskanger, NQNT		0.7.0
nq	Ennosta	n	Renaissance	!		NQ-Wiki		0.6.9
nq	enontië	n	rebirth, resurrection	!	1	Helge Fauskanger, NQNT		0.7.0
nq	enortalë	n	resurrection	!		Helge Fauskanger, NQNT		0.7.0
mq	e-nouns	grammar					PE21/06.0101	
q	e-nouns	grammar					PE21/06.0101	
eq	enqe¹	prep	without		1		QL/035.8201	
eq	enqe²	n	plane, level		1		QL/036.0401	
eq	enqendóra	cardinal	*six million				PE14/050.0806	
eq	enqendóre	cardinal	*sextillion				PE14/083.1806	
eq	enektya	adj	one sixth					
eq	enqetya	adj	one sixth					
eq	enqest(y)a	adj	one sixth		1		PE14/051.2304	
eq	enqi	pron	this (emphatic)		1		PE14/055.0301	
eq	enqin	adv	*now		1		PE14/055.2701	
eq	enekkainen	cardinal	sixty		1		PE14/049.3202	
nq	enenquain	cardinal	sixty	!	1	EruannoVG		0.7.0
nq	enenquëan	cardinal	sixty	!	1	Helge Fauskanger, NQNT		0.7.0
nq	enquain	cardinal	sixty	!		EruannoVG	PE14/049.3202	0.6.5
q	enquanta-	vb	to refill				LotR/0377.3506	
eq	ende	cardinal	six		1		PME/035.6903	
eq	enekse	cardinal	six		1			
eq	enqe	cardinal	six				PE14/049.1202	
mq	enqe	cardinal	six				Ety/ÉNEK.004	
q	enquë	cardinal	six				PE17/095.3708	
eq	enetya	ordinal	sixth		1		PE14/051.0309	
q	enquëa	ordinal	sixth				VT42/25.1207	
eq	enqellume	adv	*six times				PE14/051.1402	
nq	enquellumë	adv	six times				PE14/051.1402	0.6.6
eq	enekto	fraction	one sixth					
eq	enqetto	fraction	one sixth					
eq	enqesto	fraction	one sixth		1		PE14/051.2302	
q	enquesta	fraction	one sixth				VT48/11.2702	
q	ataquetië	n	saying again, repetition	-			PE17/166.4204	
q	enquet-	vb	to repeat, say again				PE17/167.0712	
q	enquië	n	Elvish week of six days				LotR/1107.3101	
eq	ent	n	notion, plan, idea		1		QL/035.6401	
eq	enta	pron	that there (emphatic)				PE14/055.0303	
mq	enta	pron adv	that yonder, then (fut.), next				Ety/EN.014	
q	enta	adj	another, one more				VT41/16.2713	
mq	entallo	adv	*from yonder				PE23/112.1005	
mq	entallume	adv	*at that (future) time				PE23/110.1305-2	
eq	entan	adv	then		1		PE14/055.2703	
nq	entanna	adv	to yonder	!		Paul Strack		0.8.11.1
eq	enwa	n	tomorrow		1		QL/034.7901	
mq	entar(yas)	adv	the next day		1		PE23/109.1205	
mq	enar	n	tomorrow				PE22/124.1312	
q	entar	n	tomorrow	-	1		PE22/139.4606	
mq	Entarda	place-name	Thither Lands, Middle-earth, Outer Lands, East				Ety/EN.017	
mq	entas(se)	adv	away over there				PE23/097.2410	
mq	entasse ye Túro	phrase	there is Túro away over there				PE23/097.2409	
mq	ensi	pron						
mq	ente	pron	[unglossed]				VT36/08.0302	
eq	ento	adv	next		1		LFC/030.1507	
q	entë¹	adv	moreover, further(more), what is more				VT47/15.2903	
mq	entu	pron						
mq	ento	pron	[unglossed]				VT36/08.0301	
eq	antulu-	vb	to return	#	1		LT1/184.2911	
mq	attul-	vb	to come back, return		1		PE22/047.0503	
q	entul-	vb	to come again, return	#			CPT/1296.3306	
q	Entulessë	proper-name	Return				UT/171.2108	
q	entulessë	n	return				UT/171.2109	
mq	enya¹	adj	middle				Ety/ÉNED.005	
q	entya	adj	central, middle		1		VT41/16.3007	
mq	venya-	vb	to heal				PE23/074.0802	
q	envinyata-	vb	to renew, heal	#			MR/405.2208	
q	Envinyatar	masc-name	Renewer				LotR/0863.1110	
mq	enwa	adj n	existent, real, true; fact		1		PE22/123.0713	
q	enwa	adv	yet				CPT/1296.3602	
q	enwina	adj	old				MC/222.2501	
eq	aire móre ala tinwi	phrase	the old darkness beyond the stars				MC/214.1000	
q	enwina lúmë	phrase	the old darkness				MC/222.2500	
mq	enya²	adv	at some distant time, that far away		1		PE23/097.0801	
q	enyal-	vb	to recall	#			UT/317.0503	
nq	enyálëa	adj	memorial	!		NQ-Wiki		0.6.9
q	enyalië	n	memory, (lit.) recalling	#			UT/305.1407	
mq	enyallo	adv	*from there (more remote)		1		PE23/112.1002	
mq	enyallume	adv	at that distant date		1		PE23/110.1304-2	
mq	enyana	pron	*far yonder				PE23/105.2404	
mq	enyan(an)	adv	then, at some distant time		1		PE23/109.1303	
mq	enyanna	adv	*to there (more remote)		1		PE23/112.0603	
mq	enyanome	adv	*that (remote) place		1		PE23/112.0202	
mq	enyar	adv	*on some distant future day		1		PE23/109.1304	
