lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
g	fûn	n	hoard		1		GL/36.3201	
g	fuis	n	hoard		1		GL/36.4001	
g	fuitha-¹	vb	to hide (tr.)		1		GL/36.4501	
g	fuitha-²	vb	to fall (of night); to grow dark				GL/36.3401	
g	fuithlog	n	dragon (who guards treasure)					
g	fuithlug	n	dragon (who guards treasure)		1		GL/36.4301	
g	func	n	smoke		1		GL/36.1901	
g	fung	adj	dark (esp. of colour)		1		GL/36.3801	
g	fur-	vb	to conceal; to lie		1		GL/36.4901	
g	future	grammar						
en	future	grammar						
g	-thwi	suf						
g	fwi-	pref	fem. patronymic prefix		1		GL/36.5501	
g	fufril	n	moth		1		GL/36.1701	
g	ga-	pref	very, more		1		GL/36.6101	
g	gach	n	milch cow				GL/36.6601	
g	croctha-	vb	to catch, snare, trap		1		GL/27.3101	
g	gad(a)	n	joint, link; small lane, track; isthmus		1		GL/36.7701	
g	gadr	n	joint, link of chain		1		GL/36.8101	
g	gadron	n	fellow, associate		1		GL/36.8501	
en	gaduin	n	bond, obstacle, hindrance				PE13/143.7301	
g	gadweth	n	union, joining; wedding		1		GL/36.7401	
g	Oth(a)	masc-name					GL/18.1204	
g	gais	n	steel		1		GL/37.2303	
g	gaisin	adj	of steel		1		GL/37.3001	
g	brithla	n	pearl		1		GL/24.3501	
g	gaithrin	adj	like steel		1		GL/37.3101	
g	gaib	adj	*pregnant					
g	gaiw	adj	pregnant		1		GL/37.3301	
g	gagron	n	yoke ox, bullock		1		GL/36.6701	
en	gagros	n	greed		1		PE13/143.8101	
en	gagrosaith	n	greed		1		PE13/143.8102	
g	gaid	adv	more		1		GL/36.6202	
g	glaur	adj	light, bright					
g	glarw(ed)	adj	bright, light		1		GL/39.5001	
en	glarweb	adj	bright, light	#	1		PE13/126.0201	
g	Gailbridh(n)ir	fem-name	Queen of Stars				GL/24.1104	
en	gail Luithien heb Eglavar	phrase	Lúthien he saw, as a star from Elfland				MC/217.2300	
g	Gainu	proper-name	Tormentor				GG/08.2401	
en	gair-	vb	there is room (for)				PE13/161.8301	
en	gairion	n	jester				PE13/143.8701	
g	dairiol	adj	merry (of things), funny		1		GL/29.5901	
en	gairuid	adj	funny		1		PE13/141.7101	
en	gerwen	adj	mirth, fun					
g	dairwen	n	mirth				GL/29.6101	
en	gairwen	adj	mirth, fun				PE13/141.7501	
g	gaist	n	torment, oppression		1		GL/37.2101	
g	gal-	vb	to shine (golden, as the Sun)				GL/37.3501	
g	caltha-	vb	to wax, grow, flourish		1		GL/25.1101	
g	altha-	vb	to shoot up, grow (high)		1		PE13/109.5501	
g	gaul²	n	light					
g	gal(a)	n	daylight, light		1		GL/37.4001	
en	galad	n	dawn				PE13/144.0301	
g	galdon	n	tree		1		LT2/215.4301	
g	alwen	n	tree	†	1		GL/19.1301	
g	Aldor	masc-name					GL/18.4303	
g	Aulas	masc-name					PE13/110.7701	
g	Galaduir	proper-name	Sun				PE13/114.4401	
g	caltha	n	plant, herb		1		GL/25.0401	
g	Galdor	masc-name					LBI/Galdor.001	
g	calon	adj	grown (of plants), budd[ing], in blade (of corn)		1		GL/25.0601	
g	fauglas	n	tobacco					
g	fuglos	n	tobacco					
g	fuglas	n	tobacco, *(lit.) smoke leaf		1		GL/36.2201	
g	fuglathrod	n	pipe		1		GL/36.2301	
g	alaf	n	broad of the back					
g	alm	n	back (from shoulder to shoulder), shoulders				GL/19.0201	
en	alm	n	back (from shoulder [to shoulder])		1		PE13/136.7601	
en	bost	n	back from shoulder to shoulder		1		PE13/137.2408	
en	gall	adj	wide, broad		1		PE13/136.9001	
g	Galmir	fem-name	Goldgleamer				GG/12.2803	
g	galtha-	vb	to kindle		1		GL/37.3701	
g	galwed	adj	brilliant, shining		1		PE13/114.4601	
g	Galweg	masc-name					LBI/Galweg.001	
g	Gamlos	masc-name					PE14/013.0404	
g	clam(p)	n	grasp, claw		1		GL/26.2201	
g	gân	adj	young		1		GL/37.6401	
g	gân ar gantha	phrase	*young and old, (lit.) young and adult				GL/37.7301	
g	gand	adj	dark & gloomy; morose; harsh, ill tempered, sour, gloomy of temper	-			GL/37.8901	
g	gandos	n	morose temper	-			GL/37.9101	
g	gam(m)a-	n vb	gain, profit, interest (on moneys), increase; to be profitable, bring in revenue; to gain		1		GL/37.5701	
g	ganthan	adj	waxen, grown big, grown up, adult, [originally?] large		1		GL/37.7201	
g	ganos	n	youth		1		GL/37.6501	
g	gant	adj	larger, greater, more, (lit.) increased				GL/37.6701	
g	gantha	adv	more		1		GL/37.7001	
en	gar	vb	?to go				MC/217.2203	
g	fâ-	vb	to have, hold, possess	-	1		GL/33.1801	
g	gôtha-	vb	to possess, have, hold		1		GL/42.1401	
g	guira-	vb	to possess		1		GL/43.0901	
en	garadren	adj	having room for, convenient, adequate, opportune				PE13/161.8501	
en	garadros	n	opportunity				PE13/161.8701	
g	harach	n	she-wolf		1		GL/48.2106	
g	harw	n	wolf					
g	harog	n	wolf		1		GL/48.2101	
g	Gar Ainion	place-name	Place of the Gods				LT2/164.3508	
g	gar(th)	n	place, district				GL/17.0703	
en	garth	n	place		1		PE13/161.7601	
en	garion	n	hauberk				PE13/144.0901	
en	-carn	suf	*-made					
en	-garn	suf	*-made				PE13/161.0501	
g	guig	n	piece of property		1		GL/43.0102	
g	guinoth	n	property		1		GL/43.0701	
g	guin²	adj	own, held, possessed		1		GL/43.0101	
g	garob	n	cloak, outer garment				GL/37.9201	
en	garob	n	robe				PE13/144.2201	
g	garth	adj	beloved		1		GL/37.9501	
g	gartha-	vb	to admire, have affection or respect for				GL/38.0101	
en	gartha-	vb	to set, put in position, appoint		1		PE13/161.7701	
en	garthad	n	open place, square		1		PE13/161.8101	
g	Gar Thurion	place-name	Secret Place				LT2/158.1906	
g	gam	n	shout		1		GL/37.5601	
en	garw	n	shout		1		PE13/144.2401	
g	gath²	n	gloom, blight	†	1		GL/37.8701	
g	gatha	?	[unglossed]				GL/37.0805	
g	gaudhwen	n	fever				GL/38.1101	
g	gôg	adj	clumsy; left (hand)		1		GL/40.9001	
g	Ôla	masc-name	God of Crafts				GL/18.1105	
en	gaur	n	*werewolf	#			LBI/Gaurhoth.001	
g	gauth	n	heat (esp. of body)				GL/38.1001	
g	gavon	n	harvest (time)		1		GL/38.1801	
g	gavos	n	yield, crop, produce		1		GL/38.1701	
g	gab-	vb	to bark, bay (of dogs)		1		GL/36.6301	
g	gedfel	adj	friendly, affable, amiable		1		GL/38.3401	
g	ged nôsa u	phrase	kinsman				GL/38.2401	
g	gedrin	adj	sib, akin		1		GL/38.2701	
g	gedweth	n	kinship†, friendship		1		GL/38.2301	
g	Goldobar	place-name	Gnomeland				GG/08.2506	
en	Geleidhian	place-name	Gnomeland				PE13/145.2402	
en	Gelion	masc-name					LB/174.1302	
g	dairion	adj	merry					
g	dairog	adj	merry (of persons)		1		GL/29.5702	
en	gair	adj	merry		1		PE13/141.7301	
en	Gelmir	masc-name					PE15/63.1501	
g	Geluim	masc-name	Ice				GL/18.3904	
g	-gen	suf	*earth				GL/42.6604	
g	Geneth	fem-name					PE14/014.0503	
g	genitive	grammar					GG/10.0101	
en	genitive	grammar					GG/10.0101	
g	gentha-	vb	to grip, seize, lay hold of				GL/38.4101	
g	ger	n	ore, metal				GL/38.4201	
g	gerd(h)olm	n	mine		1		GL/38.4501	
g	Gereth	masc-name					LT2I/Gereth.001	
g	gersoth	n	mine					
g	gersauth	n	mine		1		GL/38.4505	
en	geryd	?	[unglossed]				PE13/144.3001	
g	geth¹	n	clan, kindred, folk		1		GL/38.3101	
g	geth²	n	ore of metals (esp. raw iron)	-			GL/38.4701	
g	gethli	n	friendship		1		GL/38.3201	
g	gethlir	n	friend; †kinswoman		1		GL/38.3301	
g	Gil	proper-name	Sirius				GG/08.3405	
g	gail	n	star				GL/37.0901	
en	gail	n	star; sign, token, heavenly body				MC/217.2301	
g	gil-	vb	to gleam, shine pale and silver (as of the moon)				GL/38.5701	
g	Gilfanon	masc-name					LRI/Gilfanon.001	
g	Gilfanon a·Davrobel	phrase	Gilfanon of Tavrobel				LT1/174.1401	
g	Gilim	n	winter		1		GG/08.3402	
g	gilm	n	moonlight, silver light		1		GL/38.5801	
g	gilt	n	a gleam		1		GL/38.6001	
g	giltha	n	white metal		1		GL/27.7501	
g	Gilthalont	proper-name					LT1A/Ilsaluntë.038	
g	Gilthaluntha	proper-name	Silvership				GL/38.7201	
g	Gilthavran	place-name	Hall of the Moon King				GL/38.7401	
g	Gilweth	masc-name					GL/38.6505	
g	gimra-	vb	to hearken to, listen to		1		GL/38.9301	
g	gimri	n	hearkening, attention		1		GL/38.9201	
en	Ginglith	place-name					LBI/Ginglith.001	
g	gîrin	adj	bygone, old, belonging to former days, olden, former, ancient		1		GL/38.5401	
g	Githilma	masc-name					GL/38.6507	
g	glâ	n	day, daytime		1		GG/14.1502	
en	glab-	vb	to babble					
en	glaiw	n	light		1		PE13/144.4901	
g	glaim	adj	serene, clear, fair (espec. of weather)		1		GL/39.2701	
g	glaimri	n	serenity, fair weather		1		GL/39.2901	
g	(g)lairin	n	*poem	#	1		GL/41.0801-2	
g	glair	n	meadow		1		GL/39.3001	
g	glais	n	sweetness				GL/39.9201	
en	glaith	?	[unglossed]				PE13/144.4501	
en	glaithfedhui	?	[unglossed]				PE13/144.4701	
g	glâm	n	hatred, loathing, fierce hate				GG/09.0303	
en	glam(m)	n	hatred				PE13/120.3201	
g	Glamhoth	collective-name	People of (Dreadful) Hate				GL/39.3801	
en	Glamhoth	collective-name	People of Hate				LB/016.0404	
g	glamog	adj	loathsome		1		GL/39.3701	
g	glamra-	vb	to abominate, loath, detest				GL/39.3301	
g	glamri	n	bitter feud				GL/39.3601	
g	glan	adj	pure, clean, (originally) bright				GL/39.4001	
en	glann	adj	clean				PE13/144.5901	
g	glantha-	vb	to cleanse, purify, purge		1		GL/39.4501	
g	glanweth	n	cleanliness, purity		1		GL/39.4201	
g	sovriel	n	purification (religious)		1		GL/68.3601	
g	glanthin	adj	cleanly, pure		1		GL/39.4301	
g	glant(hi)	n	cleanness		1		GL/39.4101	
g	glanwethrin	adj	cleanly, pure		1		GL/39.4302	
g	glarossiol	adj	dazzling				GL/39.4701	
g	glartha-	vb	to dazzle					
g	glarosta-	vb	to dazzle				GL/39.4801	
g	glâs	n	brilliance, clarity					
g	glass	n	brilliance, clarity		1		GL/17.5104	
g	glast	n	marble				GL/24.3301-2	
g	glastrin	adj	marble		1		GL/39.5601	
g	glathrin	adj	brilliant, lucent		1		GL/39.5301	
g	cagli	n	joke, jest					
g	cagri	n	joke, jest		1		GL/24.7301	
g	glôr	n	gold				GG/12.1503	
en	glór	n	gold		1		PE13/144.7801	
g	Glorund	masc-name					GL/40.2401	
en	Glómund	masc-name					LB/208.3502	
en	glavaith	n	blaze, burning, blazing light				PE13/144.5401	
en	glavaitha-	vb	to blaze				PE13/162.1901	
en	glaba-	vb	to babble	#	1		PE13/162.0901	
en	glabroseb	adj	full of the din of voices		1		PE13/162.1101	
en	glabadol	adj	chattering, talkative		1		PE13/162.1001	
en	glebe(i)dion	n	a vain talker		1		PE13/162.1301	
en	glabros	n	babble, chatter, babel, din of voices		1		PE13/162.0701	
g	glar(os)	n	glare, blaze, splendour		1		GL/17.5105	
en	glarw	n	ray, radiance		1		PE13/144.6301	
g	galwen	n	brilliance		1		PE13/114.5201	
en	gladwen	n	radiance, sunshine		1		PE13/123.2601	
g	hebon	adj	bound; (also) bounded, surrounded		1		GL/48.5501	
g	Glend	proper-name					LBI/Glend.001	
g	gledhrin	adj	slender					
g	glen(d)rin	adj	slender		1		GL/39.6101	
g	gledhrinios	n	slenderness					
g	glen(d)rinios	n	slenderness				GL/39.6301	
g	glen(n)	adj	thin, fine, slender		1		GG/11.0405	
g	glest	n	moot, gathering, concourse, assembly		1		GG/07.3016	
g	Glorlin	proper-name					PE15/08.1601	
en	glewin	?	[unglossed]				PE13/144.6601	
g	neglis	n	honey		1		GL/59.9001	
en	glí	n	honey				PE13/144.6801	
g	glib²	adj	liquid		1		GL/39.7001	
en	glib	adj	sticky		1		PE13/144.7101	
en	glich	?	[unglossed]				PE13/144.7401	
en	glidheb	adj	like honey				PE13/144.7601	
g	glin	n	sound, voice, utterance		1		GL/39.7301	
g	glim	adj	shimmering				GL/39.8201	
g	glimri	n	sheen				GL/39.8301	
g	-drin	suf	suffix in the name of languages					
g	-grin	suf	suffix in the name of languages					
g	-glin	suf	suffix in the name of languages		1		GL/28.6101-2	
g	Glincrost	place-name					GL/39.8401	
g	Glinda	masc-name					PE15/07.1001	
g	lindwil	n						
g	glindwil	n	swallow		1		GL/31.3606	
g	Glingol	proper-name	Singing Gold				LR/211.1811	
en	Glingol	proper-name	Singing Gold				LB/080.4102	
g	glingon	n	song, chanting, chant		1		GL/39.7801	
g	Glinthos	masc-name					GL/39.8601	
en	glinui	n	honey-bee		1		PE13/144.6803	
en	gol-	vb	to sing	#	1		PE13/145.0805	
g	lir-	vb	to sing		1		GL/39.8806	
en	golyn	n	song					
en	gôl	n	song		1		PE13/145.0801	
g	glîr	n	song, poem				GL/39.8801	
g	Glirlos	masc-name					PE14/013.0305	
g	glisca-	vb	to have a sweet tooth, like sweet things				GL/39.9301	
g	glissith	n	sugar		1		GL/39.9004	
g	glist	n	sugar				GL/39.9001	
g	glith	n	dale, hillslope		1		GL/40.0301	
g	glô	n	sunrise, dawn, daybreak		1		GL/40.0401	
g	glod	n	gullet, throat		1		GL/40.0701	
g	cagriol	adj	jocular		1		GL/24.7201	
g	glóna-	vb	to dawn				GL/40.0501	
g	Glorfindel	masc-name	Gold-tress, Goldlocks				GL/40.1601	
g	glôriol	adj	golden, like gold		1		GL/40.1401	
g	glôrin	adj	golden, of gold				GL/40.1501	
g	glo(r)nethlin	n	meadowgold, buttercup		1		GL/40.1201	
g	Glorvent	proper-name	Ship of Gold				GL/40.2201	
g	glôs	n	flower, best of anything; blooming time, acme, floruit		1		GL/40.2601	
g	gloss	adj	white, clear white				GG/11.0206	
g	glothrin	adj	white, clear white	†	1		GL/40.3101	
g	puim	n	soap		1		GL/64.6001	
g	glum¹	adj	(over) burdened; dull, heavy, sad		1		GL/40.3301	
g	glumri	n	moroseness, sadness		1		GL/40.3501	
en	gwa-	pref	together, co(n)-					
g	gwa-	pref	together, in one; with					
g	go-¹	pref	together, in one; with				GL/21.4001-1	
en	go-	pref	together, co(n)-				PE13/146.0801	
en	gobab-	vb	to shake				PE13/132.4115	
g	pel	suf	village, hamlet, -ham	†	1		GL/64.0601	
g	gogel	n	mouth					
g	gogìl	n	mouth					
g	gogail	n	mouth		1		GG/08.3201	
g	mem	n	mouth		1		GL/57.4701	
g	hûbi	n	hound	-	1		GL/49.7201	
g	gôbi	n	large hound		1		GL/36.6501	
g	gobli	n	dell		1		GL/40.6501	
g	gwachest	n	brother and brother, brother and sister, etc.					
g	gochest	n	brother and brother, brother and sister, etc.				GL/40.6601	
g	godaithrinwed	adj	grammatical				GL/40.7301	
g	godra	adj	joined, united, joint		1		GL/36.8701	
g	go-Feanor	phrase	Son of Fëanor				LT1I/go-Fëanor.001	
g	gofedhin	adj	united, allied, ‘friends’		1		GL/34.5602	
g	fedhra-	vb	to unite in a band		1		GL/34.4701	
g	gofedhra-	vb	to unite in a band		1		GL/34.4702	
g	gofedhrog	n	ally		1		GL/34.4901	
g	gofeltha	adj	*similar, like		1		GL/34.6703	
g	gofelthi	n	exact similarity				GL/40.8501	
g	gofelweg	n	one’s fellow or equal, rival				GL/34.7702	
g	gôf·clochiol	n	stone-fruit				GL/40.7701	
en	gog¹	adj	nimble		1		PE13/145.0301	
g	gôl¹	n	daylight, day		1		GL/41.0101	
g	golaudri	n	deluge, flood		1		GL/41.1001	
g	Goldogrin	n	Language of the Gnomes				GL/17.0201	
g	Goldothrim	collective-name	People of the Gnomes				GG/15.1308	
g	Goldrin	adj	Gnome				PE15/20.1302	
g	olfin(g)	n	branch, wand, stick					
g	olf(in)	n	branch, wand, stick		1		GL/62.6301	
en	Golt	n	gnome					
g	Gold	n	Gnome					
g	Goltha	n	Gnome					
g	Gul	n	Gnome					
g	Golda	n	Gnome, wise one		1		GG/08.0901	
en	Goloth	n	gnome		1		PE13/120.3401	
en	Golodh	n	Gnome, Deep-elf				PE13/145.1201	
g	gawlas	n	forest					
g	goloth	n	forest				GG/08.2801	
g	Goldriel	masc-name					GG/08.2504	
g	Golthadriel	proper-name					LT1/022.1006	
g	godaithion	adj	educated		1		GL/68.8403	
g	godaithri(o)n	adj	learned, educated		1		GL/40.7001	
g	taithion	adj	educated		1		GL/68.8401	
g	godaithri	n	education, erudition; grammar		1		GG/08.3001	
g	golma	n	lore, wisdom, ancient lore		1		GG/08.2505	
en	golbh	adj	stinking					
en	goluidh	adj	stinking					
g	golw	adj	stinking					
g	golog	adj	stinking		1		GL/41.0401	
en	golwai	adj	stinking		1		PE13/145.3602	
g	gulweg	n	*Gnomish man					
g	golweg	n	*Gnomish man		1		PE13/117.0501	
g	gulwin	n	*Gnomish woman					
g	golwin	n	*Gnomish woman				PE13/117.0502	
g	gôm	n	shout, call; name, nickname		1		GL/37.5001	
g	gôma-	vb	to nickname				GL/41.2901-1	
g	go-Maidros	phrase	Son of Maidros				LT1I/go-Fëanor.003	
g	gomintha	adv	together				GL/41.3101	
g	gomol	n	the teeth, two rows of teeth		1		GL/41.3801	
en	gond	n	stone, rock	†				
g	gond	n	stone					
g	gonn	n	(great) stone, rock				GL/41.4601	
en	gonn	n	stone, rock				PE13/123.0201	
g	Gondobar	place-name	City of Stone, Dwelling of Stone				GL/41.5601	
g	Gondolin	place-name	Stone of Song				GL/41.4901	
g	Gondothlim	collective-name	Folk of Stone, Dwellers in Stone				LBI/Gondothlim.001	
g	Gondolindriol	proper-name					PE13/103.0702	
g	Gondothlimbar	place-name	City of the Dwellers in Stone, Dwelling of the Folk of Stone				GL/41.5603	
en	gonnen	adj	of stone		1		PE13/123.0301	
en	goneb	adj	similar		1		PE13/164.3301	
en	gonebedach-	vb	to approach one another, to become like, resemble				PE13/164.3101	
g	Gong	proper-name	one of a tribe of the orcs, a goblin				GL/41.4301	
g	Gon Indor	masc-name	*Son of Indor				LT2/217.0204	
g	Gonlath	proper-name					LT1A/Gonlath.001	
en	cunnas	n	dragon’s lair					
en	gonnas	n	dragon’s lair				PE13/141.4003	
g	gonwed	adj	rocky		1		GL/41.4801	
g	gonthos	n	great rock		1		GL/41.5501	
g	gontha¹	n	pillar, stele, memorial		1		GL/41.6001	
en	gonod-	vb	to count (up)				PE13/132.4203	
g	gontha²	n	boy	-	1		GL/41.6101	
g	gontha li dessa	phrase	boy and girl	-			GL/54.0209	
g	gôr	adj	each, all				GL/41.6201	
g	gor-¹	pref	all, altogether, quite				GL/40.4006	
g	Gorcwaldos	proper-name					GL/41.7201	
g	goredin	adj	*related					
g	goredhin	adj	related, sib, akin				GG/08.3602	
en	oroth	n	impetus, speed, haste, rash courage				PE13/151.9401	
g	Gorfalong	place-name	Vale of Fountains				LT1/240.3105	
en	Gorgoroth	place-name					LB/272.3404	
g	Gorgumoth	proper-name					LT2I/Gorgumoth.001	
en	goriad	adj	greater				PE13/122.0615	
g	Goringol	proper-name					GL/41.7501	
en	Gormagli	masc-name	Great Bear				PE13/149.7101	
en	gorod¹	n	chief, lord, master; size, might		1		PE13/123.2501	
g	grôn	adj	oak, oaktree				GL/42.2304	
en	gorw	n	oak				PE13/145.6301	
en	gós	?		-			PE13/128.0702	
en	gost	n	fear				PE13/145.7001	
g	Gothmog	masc-name	Strife-and-hatred				LT1A/Kosomot.037	
g	Gothonwi	masc-name					PE14/013.0205	
g	gothweg	n	warrior		1		GL/42.0701	
g	gothwen	n	battle		1		GL/42.0601	
g	gomaithri	n	government		1		GL/41.3001	
g	gofil	adj adv	exactly alike					
g	gwafel	adj adv	exactly alike					
g	gofel	adj adv	exactly alike		1		GL/40.8301	
g	govaithum	adj	clad	-	1		GL/21.4001	
g	goveg	adj	just like	-			GL/42.1701	
g	govinra	adj	long-acorned					
g	govin(d)riol	adj	long-acorned				GL/42.1901	
g	gwamod	n	companionship, living together; community, fellowship		1			
g	gomod	n	companionship, living together; community, fellowship		1		GL/41.3201	
g	govron	n	acorn	-			GL/42.2301	
g	fedhir	n	law; (properly) bond, convention, agreement		1		GL/34.5001	
g	fedhwen	n	treaty		1		GL/34.5401	
g	grail	n	ring, circle, circlet		1		GL/42.4101	
g	grand	n	town					
g	grann	n	strong place, fort; walled town, city		1		GL/42.2501	
g	gratha-	vb	to rub, scratch, fray				GL/42.3001	
g	graus	n	sow, *female pig				GL/42.3301	
g	grendi	n	cousinship, family (in a wide sense)	-			GL/42.3401	
g	rest¹	n	aid, support, help	-	1		GL/65.2201	
g	grest	n	succour, salvation				GL/42.3501	
g	resta-	vb	to support, to aid	-	1		GL/65.2301	
g	gresta-	vb	to aid, help, succour, support				GL/42.3701	
g	grileg	adj	ringed, hooped shape				GL/42.4001	
g	grith	n	care, attention, affection		1		GL/42.4501	
g	grith-	vb	to attend to, tend, care, care for, mind				GL/42.4701	
g	grithonwed	adj	thoughtful, careful; unselfish				GL/42.5001	
en	griw	n	alimentary canel				PE13/144.1102	
en	Grond	proper-name	Hammer of the Underworld				LB/285.2701	
g	grondrui	n	oakwood				GL/42.5801	
g	gronduru	n	oakwood (mat)				GL/42.5701	
g	gronoch	n	acorn				GL/42.6401	
g	grondolas	adj	oakleaved					
g	grontholas	adj	oakleaved				GL/30.0502	
g	gronthorn	n	oaktree				GL/42.5603	
g	grondos	n	oaktree					
g	gronthos	n	oaktree				GL/42.2001	
g	gronthos deldrinwed	n	oakleaved beech				GL/42.5901	
g	roth	n	cave, grot	†			GL/65.6701	
g	gruigarm	n	*deed of horror, angry or violent act, vengeance		1		GL/42.8001	
g	Gruir	proper-name					LRI/Gruir.001	
g	gruithod	n	ferocious wrath		1		GL/42.7701	
g	gruithodwen	n	ferocity, barbarity		1		GL/42.7801	
g	Gruithodwen na ’Namrothon	phrase	*Ferocity of the Damroths				GL/42.7901	
en	gû	?	[unglossed]				PE13/145.8801	
g	gudh-	vb	to be hot (intr.)				GL/42.8201	
g	gudhri	n	inflammation; conflagration				GL/42.8501	
g	gudhrin	adj	inflamed, burning hot		1		GL/42.8701	
g	gudhriol	adj	inflamed, inflammatory				GL/42.8601	
g	Guidhlin	collective-name					LT2I/Guiðlin.001	
g	Guilfo	proper-name	the Noldoli				PE13/117.2403	
g	Duilin	masc-name	Swallow				LBI/Duilin.001	
en	Fuilin	masc-name					LBI/Fuilin.001	
g	guin¹	adj	ready, fresh		1		GL/42.9001	
g	guinog	n	chattel		1		GL/43.0501	
en	gûl	n	wisdom	#			PE13/156.3101-2	
g	gulin	adj	patient, enduring, long suffering; (lit.) burdened		1		GL/38.0801	
g	gum-	vb	to lade				GL/43.3501	
g	gûm	n	burden		1		GL/43.3701	
g	Gumniow	masc-name					LT2/024.4108	
g	gumri	n	burden (metaphoric), worry, trouble		1		GL/43.3801	
en	cunn	n	dragon					
g	gunn	n	?dragon				GL/40.2403	
en	gunn	n	dragon		1		PE13/141.4001	
en	gir	n	interior, inwards, centre, inner parts, inside, heart				PE13/144.3201	
g	gor-²	vb	to die		1		GL/41.7801	
en	gurdh-	vb	to die		1		PE13/132.2001	
g	Gwifanthor	masc-name					GL/34.1405	
g	gur	adj	sweet					
g	gûri	adj	sweet		1		GL/43.4901	
g	gurmir	n	drink of the Valar, *(lit.) sweet wine		1		GL/43.5001	
en	gurth	n	*death					
g	urthu	n	*death		1			
g	gurth(u)	n	death				GG/13.3303	
en	gurdh	n	death		1		LB/028.3504	
g	Gurtholfin	proper-name	Wand of Death				GL/41.7401	
en	Gurtholfin	proper-name	Wand of Death				LBI/Gurtholfin.001	
